0,1,2,3,4,5
-1.8272508233150782,-1.097158260929729,0.5369560421747329,0.5407588923029424,0.12281980736390286,0.7368286852701019
-1.29784251278874,2.489750397822969,0.81895911035351,-0.5321597575918975,0.5717370596196544,-0.6899365572396048
0.7636795288630416,-0.44838925421653436,-0.03283590546320056,1.1679612917226905,-1.9949525413734397,-1.6259373984199106
-1.749350509441167,-0.7100648559769998,0.32114305851473324,0.9263663533746584,-0.399809269752479,0.6278219348700158
0.0406184791206875,-0.7820533049237077,-1.127126975517495,0.6647233866481727,0.8452645766688108,0.7992987096586067
5.9251000881604785,-0.7523050060558051,2.0072519773658284,-0.707417253751322,-1.1411032109392756,-1.5410082866975883
0.10702064791798,-1.2645760878698211,-1.7691458587671942,-0.08252591676747945,0.21542797878269904,0.3134513412236381
-0.620652988331177,-0.48944400415525396,0.13694488538044938,0.8531257448919245,-0.1906114732095937,-0.294334212346029
-0.7502363655206722,-0.4552905828320605,2.032437398763033,0.7438484053224637,0.5369823100451894,-1.0862477168782172
0.3486918846887237,-1.2867208902385436,-1.88218763249048,0.09000250871631787,0.6831485770285168,0.7299752981521259
-0.8785316586700123,-0.8303783857008188,1.1044661099972073,0.9361054146238593,-0.45360337313017335,0.5730487634281359
1.7201216979838878,-1.3139576352242006,-0.6719611033424735,0.00253235897658333,-0.27416686343150304,0.45668554731175126
1.3115615556989508,-0.8766342454604078,-0.7530110575945212,0.06565743933928173,0.4443559227983585,0.007911622873254955
-1.7474249023253257,0.20476108686593594,0.14990549634698339,1.1566224932034441,-0.0428002421548263,0.23174005708835743
0.5419619185127026,1.825252448779964,-1.1659789567890015,0.7688249200780624,1.1496559893175557,-0.551121065690551
-1.1174463014636256,-1.615371617319143,1.02837028520648,-0.47381964212421723,1.2673039170419291,0.12970422404009807
0.3165189650156984,-0.13097342079284474,-0.5552762958672723,0.6167206891576318,0.26676566123497203,-1.61673788903621
0.5658859244285689,0.002201516981835713,-2.9933440368982955,2.1946500227194106,2.5393185952865873,-0.5495628277295104
-0.3449125893448668,-0.12126899907576145,-2.4234383294087007,2.5833901553712733,2.4510160337632128,-0.06829188100683466
